sector,okved2,year,factoriescap_s,RDcosts_s,RDsalary_s,RDequip_s
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2022.0,0.012985351269057312,0.8892320098084381,0.2492067659068861,0.03018723943638161
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2023.0,0.01471329642694731,0.7253395266370393,0.25327558201056083,0.03185930280871848
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2024.0,0.016572813970389275,0.7061702295313604,0.29064398408033487,0.049443324314515376
Производство прочих готовых изделий,32,2021.0,0.00533344638861419,0.0141869731673715,0.5053413196933138,0.4459665123393039
Производство прочих готовых изделий,32,2022.0,0.005178478679531522,0.011473402156407303,0.5987442014055097,0.5075011991475479
Производство прочих готовых изделий,32,2024.0,0.005933446245521302,0.014178411926869501,0.706814904843733,0.25025039012893086
Производство медицинских инструментов и оборудования,32.5,2021.0,0.0013263194599260311,0.02358818951599481,0.4864819793321033,0.041537543254193426
Производство медицинских инструментов и оборудования,32.5,2022.0,0.0013323420830540329,0.01670974006689378,0.6803585939061316,0.845978693842996
Производство медицинских инструментов и оборудования,32.5,2024.0,0.0015292792063036755,0.051769998858793985,0.7294035242204335,0.25208731513586213
"Производство изделий, не включенных в другие группировки",32.9,2024.0,0.0013180808472544356,0.0022926945852812445,0.24625648306002998,0.33057144909339886
Ремонт и монтаж машин и оборудования,33,2021.0,0.021200675664088623,0.006340484827521632,0.378576009807617,0.2480405968321794
"Производство, передача и распределение электроэнергии",35.1,2018.0,0.07291974252228736,0.0007498223615143681,0.14096931015332279,0.23569933245390592
"Сбор, обработка и утилизация отходов; обработка вторичного сырья",38,2018.0,0.012504448423696014,0.016030782854858372,0.27005719484933943,0.43248432094760686
ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,B,2018.0,0.35034673512660786,0.0008838267216692374,0.7418448033542446,0.8412352914568574
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2017.0,0.7796089267100084,0.053242712012715035,0.3510235011321267,0.025193551114098527
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2018.0,0.8588218678840712,0.04802754983842989,0.3236903865326067,0.021532272280066544
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2019.0,0.8835531341812767,0.051125766971227844,0.368386012347329,0.016936313961659833
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2020.0,0.8809078267741857,0.06308660441594136,0.331960479683879,0.016133001517592897
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2021.0,1.0,0.05142283224419238,0.34673598096775105,0.050891164636558545
ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,C,2022.0,0.8961478548285529,0.05180190045736352,0.3989459141935626,0.03399760773350488
