sector,okved2,year,factoriescap_s,ITcosts_s,skvozcosts_s,trainingcosts_s
Производство резиновых и пластмассовых изделий,22,2022.0,0.0269884127962589,0.0105766563581911,0.0002545751917539,0.0004088516645678
Производство резиновых и пластмассовых изделий,22,2023.0,0.0267342532189354,0.0100261799958394,0.0001624555166849,0.0017251315216547
Производство резиновых и пластмассовых изделий,22,2024.0,0.0256675718164448,0.0107978175263522,0.0001223787852588,0.000436656339757
Производство изделий из пластмасс,22.2,2021.0,0.023728620325434,0.0099973134590375,0.0001782744170602,0.0003428053833576
Производство изделий из пластмасс,22.2,2022.0,0.0223145095446164,0.0088714988614624,0.0002452710143097,0.0002999691255519
Производство изделий из пластмасс,22.2,2023.0,0.0220005176918214,0.0080545337696472,6.690784715303765e-06,0.0016250983902146
Производство изделий из пластмасс,22.2,2024.0,0.0212724286530247,0.0085895492058521,0.000117272009042,0.0001669910424145
Производство прочей неметаллической минеральной продукции,23,2021.0,0.0332856024099829,0.023183894191053,0.002855999555115,0.0016243861024816
Производство прочей неметаллической минеральной продукции,23,2022.0,0.0347112744490806,0.0187618957703112,0.0002590246152248,0.0015650440281487
Производство прочей неметаллической минеральной продукции,23,2023.0,0.0347065226925925,0.018453853857594,0.0001946610377475,0.0009763526661223
Производство прочей неметаллической минеральной продукции,23,2024.0,0.0337370983757419,0.0133689872745539,0.0012821821363682,0.0012337535888233
Производство стекла и изделий из стекла,23.1,2021.0,0.0050266569108851,0.0027124376791163,0.0004797305578039,4.110178767587667e-05
"Производство изделий из бетона, цемента и гипса",23.6,2021.0,0.0124050700847469,0.011211294910408,0.0023638396146771,0.0001431817721128
"Производство изделий из бетона, цемента и гипса",23.6,2022.0,0.013620102059265,0.0097379030632799,0.0002479701469742,0.0001542712769104
"Производство изделий из бетона, цемента и гипса",23.6,2023.0,0.0136997758667413,0.0063407095358652,0.0001607420230383,0.0001121296626512
"Производство изделий из бетона, цемента и гипса",23.6,2024.0,0.0135367557491934,0.0043580646098395,8.356728601131968e-05,0.0001847569986658
Производство металлургическое,24,2021.0,0.170254504586043,0.088574046838751,0.0458801003863658,0.0024042337300489
Производство металлургическое,24,2022.0,0.1415562817878244,0.1050685361712181,0.0550778839443191,0.0044898035205976
Производство металлургическое,24,2023.0,0.1364476904687533,0.1423002495737408,0.0594859391772094,0.0077012020985806
Производство металлургическое,24,2024.0,0.1230773658952136,0.0931844362043127,0.057517484348847,0.0017827536947371
"Производство чугуна, стали и ферросплавов",24.1,2021.0,0.0739671161566793,0.0411240598397575,0.0409409908166267,0.000720182586962
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2021.0,0.075514083956884,0.0319011271488823,0.0025922676809623,0.0014970815820704
