sector,okved2,year,factoriescap_s,ITcosts_s,skvozcosts_s,trainingcosts_s
Производство прочего электрического оборудования,27.9,2023.0,0.002963838599335499,0.0024943644214494042,0.004642507048129736,7.333857068790707e-05
Производство прочего электрического оборудования,27.9,2024.0,0.00345426741031154,0.0029196346862587846,0.0023041365747995205,9.83203655235876e-05
"Производство машин и оборудования, не включенных в другие группировки",28,2021.0,0.019721236580987213,0.041025693674526485,0.008601765154834322,0.0020168765396606702
"Производство машин и оборудования, не включенных в другие группировки",28,2022.0,0.023014974614932477,0.0335496240742578,0.06604014871763317,0.0026709355837563403
"Производство машин и оборудования, не включенных в другие группировки",28,2023.0,0.02938498365063613,0.036252558202056806,0.003302905874709704,0.002596483795367013
"Производство машин и оборудования, не включенных в другие группировки",28,2024.0,0.035326918166583204,0.04710334750716348,0.006148742408941903,0.0044035863680888234
Производство машин и оборудования общего назначения,28.1,2021.0,0.005596518081410335,0.013877615280907979,0.0053672254807102734,0.00029871914987320995
Производство машин и оборудования общего назначения,28.1,2022.0,0.0067541206309438915,0.012953408841770883,0.06497143036333766,0.0009478580566449339
Производство машин и оборудования общего назначения,28.1,2023.0,0.008848743846178274,0.013631253475800662,0.0003551011595244145,0.0006058807634197201
Производство прочих машин и оборудования общего назначения,28.2,2023.0,0.0075293293343066175,0.005927003049459677,0.0007066284608716302,0.000489855910511467
Производство прочих машин специального назначения,28.9,2021.0,0.005228690747348073,0.012098023032696909,0.002459589472827928,0.0011262820970282487
Производство прочих машин специального назначения,28.9,2022.0,0.006701786542629304,0.010484187924732952,0.00014641643197894197,0.0007751892113078766
Производство прочих машин специального назначения,28.9,2023.0,0.009188056545688387,0.011548973649692302,0.0002628254469081092,0.001015411775763935
Производство прочих машин специального назначения,28.9,2024.0,0.011961614354775487,0.016852632137231992,0.0029180800206152664,0.0016211453717575525
"Производство автотранспортных средств, прицепов и полуприцепов",29,2021.0,0.03704878983375636,0.05300076256519268,0.00036786611409782527,0.030287278217177072
"Производство автотранспортных средств, прицепов и полуприцепов",29,2022.0,0.02211817218077669,0.031732756401638966,0.0001764937976773971,0.014471170266284177
"Производство автотранспортных средств, прицепов и полуприцепов",29,2023.0,0.027818327789374556,0.030015411834748325,0.0006266491050430843,0.0011201888201088947
"Производство автотранспортных средств, прицепов и полуприцепов",29,2024.0,0.03780978702648486,0.03729736775949327,0.00044332264789578765,0.0019593322401895348
Производство автотранспортных средств,29.1,2021.0,0.027914876738735668,0.042950490021303724,0.0002340539973721996,0.029437093170792936
Производство комплектующих и принадлежностей для автотранспортных средств,29.3,2021.0,0.007722014973252185,0.008674632630527649,0.00011142832501718358,0.0005232211013784485
Производство прочих транспортных средств и оборудования,30,2021.0,0.028905170528909025,0.06830345837778695,0.003168751169901575,0.0019832478042894983
Производство прочих транспортных средств и оборудования,30,2022.0,0.0285093553366759,0.05735255318406264,0.007049277798428458,0.002251926928286277
Производство прочих транспортных средств и оборудования,30,2023.0,0.037711909684510075,0.07074186094984507,0.0053346524079408,0.006816716958634842
Производство прочих транспортных средств и оборудования,30,2024.0,0.047347428411118414,0.09078503883021237,0.006421587248651803,0.006844970209308813
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2021.0,0.007975932640691866,0.011056650509209811,0.0020439029444908304,0.0005810477233656536
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2022.0,0.007657668093112214,0.008401405083893825,0.007039255080547932,0.0009176190708209664
"Производство прочих транспортных средств, не включенных в другие группировки",30.01.АГ,2023.0,0.011168289124560754,0.008694479387840768,0.004746042861852284,0.00047063904298196425
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2023.0,0.014179113886774753,0.054264009927692425,0.0005804500525332674,0.005856168401605763
"Производство летательных аппаратов, включая космические, и соответствующего оборудования",30.3,2024.0,0.019138724968230516,0.04725017240578386,0.006348730574625801,0.005630175423149013
Производство мебели,31,2021.0,0.004599021196805935,0.006075972861450886,0.0005625931086973261,0.0013111744837619047
Производство прочих готовых изделий,32,2021.0,0.0038464982328198383,0.0039031485364684885,0.00012233129223999999,0.00013154243345933346
Производство прочих готовых изделий,32,2022.0,0.004420260776983024,0.004801270507145249,0.0003912544796155545,0.00017530139213494105
Производство прочих готовых изделий,32,2023.0,0.005762177801663906,0.0035766939431108426,0.0002687247607485539,0.00028098079993974477
Ремонт и монтаж машин и оборудования,33,2021.0,0.015289993661620451,0.023414896593412237,0.0009876125769771548,0.0040771349835949785
Ремонт и монтаж машин и оборудования,33,2022.0,0.01612613665030526,0.024753977603061552,0.0012406245476489263,0.0010564279176886915
Ремонт и монтаж машин и оборудования,33,2023.0,0.018922918426810736,0.02187157046537456,0.0002219137462220933,0.0022939811758649377
Ремонт и монтаж машин и оборудования,33,2024.0,0.023516076373459763,0.025509012669769907,0.0009536121545808958,0.0012253440216174808
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2021.0,0.07380860846739669,0.24475336947950815,0.16781511337968535,0.11941937582918351
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2022.0,0.07707557251918012,0.21297762540836,0.06699972262206795,0.01685800260997925
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",35,2023.0,0.08595822473198848,0.2529647432246319,0.05770240443792896,0.13445895694062307
